segment_id,betweenness,closeness,match_dist
195750567_6280761735_6280629188_0,0.013134422090729783,4.437995103044179e-05,0.0
198639026_2087459610_5400892609_0,5.093491124260355e-05,7.691964842354098e-05,0.0
198639066_1280109847_7298146891_0,0.0008731834319526627,8.925264680935909e-05,0.0
198639072_2069170198_2087459374_0,0.0,7.6043322251087e-05,0.0
198643991_1280109874_2087459934_0,0.0012648205128205129,8.90070698047969e-05,0.0
198643991_3230310678_2087600678_0,0.00012645364891518738,8.44582043101173e-05,0.0
198653903_5377406434_257679815_0,1.0571992110453648e-05,8.440303498263009e-05,0.0
210729558_257676910_258974843_0,0.014326059171597632,8.263341734796454e-05,0.0
226506412_1281065693_3417083833_0,0.0002091360946745562,8.829306631370267e-05,0.0
226506412_1281065767_5428353975_0,0.025734974358974358,8.835200360449848e-05,0.0
226506412_3417083833_1281065693_0,0.00011619723865877712,8.829306631370267e-05,0.0
226508125_2353036641_2353036642_0,2.568836291913215e-05,9.108149208476842e-05,0.0
226508125_2353036649_2355172623_0,0.006144599605522682,9.129399419782782e-05,0.0
226508125_2353036655_2353036664_0,0.00010079684418145956,9.142806348566798e-05,0.0
226508133_2353036667_257883007_0,0.0001594319526627219,9.062651261621458e-05,0.0
226656169_7441368120_257883651_0,1.5747534516765285e-05,7.568868192368675e-05,0.0005159742771744753
226760146_2355172624_5411563153_0,0.0003782879684418146,9.126088500140571e-05,0.0
226762913_2353036641_2355248757_0,0.000846043392504931,9.113958520369511e-05,0.0
226762914_3462926801_5414066983_0,5.617357001972386e-06,9.379613000750657e-05,0.0
226766470_2355248874_5461254123_0,4.1120315581854044e-05,9.115563338705815e-05,0.0
226854377_13302873938_2355887036_0,1.972386587771203e-05,9.104031821789791e-05,0.0
231960390_2402816471_2402816348_0,0.0010492781065088758,9.112235478730095e-05,0.0
235438428_1280165020_2355248764_0,0.016165617357001973,9.286610289464239e-05,0.0
23692375_13136146279_1930133821_0,0.0017394871794871795,8.888005646087474e-05,0.0
23692375_1930133821_79767257_0,0.0011255226824457593,8.884849400478932e-05,0.0
23692597_256554263_256554259_0,0.0017574437869822485,9.044776014964785e-05,0.0
23692603_1930133827_266525227_0,0.001627518737672584,9.020217572718802e-05,0.0
23696644_256589551_259752349_0,0.002934785009861933,9.212623729179696e-05,0.0
23714885_2436084680_64696762_0,0.0029584852071005917,9.352572991057175e-05,0.0
23739076_257094406_257094407_0,0.0006269980276134122,9.108109689603829e-05,0.0
23781311_257675898_7283969649_0,0.0001485128205128205,8.511259793471264e-05,0.0
23781311_257679955_3417610585_0,0.00010363708086785009,8.903938427562122e-05,0.0
23781426_257677473_1930106459_0,0.005458808678500986,9.054757945515409e-05,4.997581722838293e-06
23781497_9627988863_79409676_0,0.0020717001972386587,9.09519168267742e-05,0.0
23781502_79410763_79409684_0,0.002159526627218935,9.134093854126733e-05,0.0
23781539_257678357_257678128_0,0.022070879684418145,9.381581313965155e-05,0.0
23781635_257678807_257677476_0,0.0004634319526627219,8.96043307203607e-05,9.262261210978944e-06
23781652_7051156762_3365840907_0,0.0019549349112426037,8.970535002401606e-05,2.0781663164797368e-05
23781715_79423649_9602472306_0,0.002094674556213018,8.412961367324488e-05,2.4176950758064512e-05
23781786_11254206724_9465414946_0,6.857593688362919e-05,8.981647455281615e-05,0.0
23781786_7562613276_256554298_0,5.658382642998027e-05,8.9678605123511e-05,0.0
23781786_9465414953_1281134866_0,0.0006263037475345167,8.982351925766171e-05,0.0
23781903_5430506481_257681652_0,0.009033688362919132,8.966463109146114e-05,1.9623354134564777e-05
23781946_5713831436_13138253528_0,0.07166652465483235,8.304772963865664e-05,0.0008897175240423574
23797840_2087459709_3979034685_0,0.020338082840236686,8.037642773541518e-05,0.0
23797862_3418911046_5194183530_0,0.006332528599605523,6.601244243792637e-05,0.0
23798118_2353013043_1282678418_0,0.03374993293885602,9.216781595320904e-05,0.0
23798172_1731421065_257882940_0,0.003131329388560158,9.135883772184852e-05,0.0
23798237_257883579_6248755437_0,0.015982516765285996,9.161662734827452e-05,0.0
23798237_257883584_257883582_0,0.014179660749506903,9.102975604818219e-05,0.0
23892631_64699979_5456240080_0,0.00037298619329388563,9.295355496050331e-05,0.0
